 INFO  Accepting connections at http://localhost:3000
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 6 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 200 in 5 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 200 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 6 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /pages/pago-form.html
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:40 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /pages/pagos.html
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 8 ms
 HTTP  29/8/2026 8:56:41 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:42 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:43 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:43 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 8:56:43 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:43 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:44 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:44 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:44 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:44 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:44 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:44 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:44 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:45 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:45 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:45 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:45 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:45 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:45 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:45 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:45 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 8:56:45 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:46 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:46 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:46 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:46 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:46 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:46 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:46 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:46 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:46 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:46 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:47 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:47 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 8:56:47 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 8:56:47 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:47 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:47 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:47 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:47 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:47 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:47 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:47 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:47 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /pages/configuracion.html
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:48 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:48 p. m. ::1 Returned 304 in 5 ms
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:48 p. m. 127.0.0.1 Returned 404 in 2 ms
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:49 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:49 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:49 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:49 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:49 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:49 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:49 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:50 p. m. 127.0.0.1 Returned 404 in 4 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /login.html
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:50 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:50 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /pages/inventario.html
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:50 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:50 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /index.html
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 304 in 6 ms
 HTTP  29/8/2026 8:56:51 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:51 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:52 p. m. 127.0.0.1 Returned 404 in 5 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /pages/mascota-form.html
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/js/forms.js
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /pages/inventario.html
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /pages/pago-form.html
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /registro.html
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 8:56:53 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:54 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 8:56:54 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 8:56:54 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 8:56:54 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:54 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 8:56:54 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 8:56:54 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:54 p. m. ::1 Returned 304 in 4 ms
 HTTP  29/8/2026 8:56:54 p. m. ::1 Returned 304 in 6 ms
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 Returned 404 in 4 ms
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 GET /pages/mascota-form.html
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 8:56:55 p. m. 127.0.0.1 Returned 304 in 2 ms
